cve_mun,anio,municipio.x,feminicidios,municipio.y,tasa_fem_100k,pib_pc,log_pib_pc
21165,2022,21165,0,21165,NA,NA,NA
21165,2023,21165,0,21165,NA,NA,NA
21165,2024,21165,0,21165,NA,NA,NA
21165,2025,21165,0,21165,NA,NA,NA
21166,2015,21166,0,21166,NA,NA,NA
21166,2016,21166,0,21166,NA,NA,NA
21166,2017,21166,0,21166,NA,NA,NA
21166,2018,21166,0,21166,NA,NA,NA
21166,2019,21166,0,21166,NA,NA,NA
21166,2020,21166,0,21166,NA,NA,NA
21166,2021,21166,0,21166,NA,NA,NA
21166,2022,21166,0,21166,NA,NA,NA
21166,2023,21166,0,21166,NA,NA,NA
21166,2024,21166,0,21166,NA,NA,NA
21166,2025,21166,0,21166,NA,NA,NA
21167,2015,21167,0,21167,NA,NA,NA
21167,2016,21167,0,21167,NA,NA,NA
21167,2017,21167,0,21167,NA,NA,NA
21167,2018,21167,0,21167,NA,NA,NA
21167,2019,21167,0,21167,NA,NA,NA
21167,2020,21167,0,21167,NA,NA,NA
21167,2021,21167,1,21167,NA,NA,NA
21167,2022,21167,0,21167,NA,NA,NA
21167,2023,21167,0,21167,NA,NA,NA
21167,2024,21167,1,21167,NA,NA,NA
21167,2025,21167,0,21167,NA,NA,NA
21168,2015,21168,0,21168,NA,NA,NA
21168,2016,21168,0,21168,NA,NA,NA
21168,2017,21168,0,21168,NA,NA,NA
21168,2018,21168,0,21168,NA,NA,NA
21168,2019,21168,0,21168,NA,NA,NA
21168,2020,21168,0,21168,NA,NA,NA
21168,2021,21168,1,21168,NA,NA,NA
21168,2022,21168,0,21168,NA,NA,NA
21168,2023,21168,0,21168,NA,NA,NA
21168,2024,21168,0,21168,NA,NA,NA
21168,2025,21168,0,21168,NA,NA,NA
21169,2015,21169,0,21169,NA,NA,NA
21169,2016,21169,0,21169,NA,NA,NA
21169,2017,21169,1,21169,NA,NA,NA
21169,2018,21169,0,21169,NA,NA,NA
21169,2019,21169,0,21169,NA,NA,NA
21169,2020,21169,0,21169,NA,NA,NA
21169,2021,21169,0,21169,NA,NA,NA
21169,2022,21169,0,21169,NA,NA,NA
21169,2023,21169,0,21169,NA,NA,NA
21169,2024,21169,0,21169,NA,NA,NA
21169,2025,21169,0,21169,NA,NA,NA
21170,2015,21170,0,21170,NA,NA,NA
21170,2016,21170,0,21170,NA,NA,NA
21170,2017,21170,0,21170,NA,NA,NA
21170,2018,21170,0,21170,NA,NA,NA
21170,2019,21170,0,21170,NA,NA,NA
21170,2020,21170,0,21170,NA,NA,NA
21170,2021,21170,0,21170,NA,NA,NA
21170,2022,21170,0,21170,NA,NA,NA
21170,2023,21170,0,21170,NA,NA,NA
21170,2024,21170,0,21170,NA,NA,NA
21170,2025,21170,0,21170,NA,NA,NA
21171,2015,21171,0,21171,NA,NA,NA
21171,2016,21171,0,21171,NA,NA,NA
21171,2017,21171,0,21171,NA,NA,NA
21171,2018,21171,0,21171,NA,NA,NA
21171,2019,21171,0,21171,NA,NA,NA
21171,2020,21171,0,21171,NA,NA,NA
21171,2021,21171,0,21171,NA,NA,NA
21171,2022,21171,0,21171,NA,NA,NA
21171,2023,21171,0,21171,NA,NA,NA
21171,2024,21171,0,21171,NA,NA,NA
21171,2025,21171,0,21171,NA,NA,NA
21172,2015,21172,0,21172,NA,NA,NA
21172,2016,21172,0,21172,NA,NA,NA
21172,2017,21172,0,21172,NA,NA,NA
21172,2018,21172,0,21172,NA,NA,NA
21172,2019,21172,0,21172,NA,NA,NA
21172,2020,21172,0,21172,NA,NA,NA
21172,2021,21172,0,21172,NA,NA,NA
21172,2022,21172,1,21172,NA,NA,NA
21172,2023,21172,0,21172,NA,NA,NA
21172,2024,21172,1,21172,NA,NA,NA
21172,2025,21172,0,21172,NA,NA,NA
21173,2015,21173,0,21173,NA,NA,NA
21173,2016,21173,0,21173,NA,NA,NA
21173,2017,21173,0,21173,NA,NA,NA
21173,2018,21173,0,21173,NA,NA,NA
21173,2019,21173,0,21173,NA,NA,NA
21173,2020,21173,0,21173,NA,NA,NA
21173,2021,21173,0,21173,NA,NA,NA
21173,2022,21173,0,21173,NA,NA,NA
21173,2023,21173,0,21173,NA,NA,NA
21173,2024,21173,0,21173,NA,NA,NA
21173,2025,21173,0,21173,NA,NA,NA
21174,2015,21174,0,21174,NA,NA,NA
21174,2016,21174,0,21174,NA,NA,NA
21174,2017,21174,0,21174,NA,NA,NA
21174,2018,21174,1,21174,NA,NA,NA
21174,2019,21174,1,21174,NA,NA,NA
21174,2020,21174,0,21174,NA,NA,NA
21174,2021,21174,0,21174,NA,NA,NA
21174,2022,21174,0,21174,NA,NA,NA
21174,2023,21174,0,21174,NA,NA,NA
21174,2024,21174,1,21174,NA,NA,NA
21174,2025,21174,0,21174,NA,NA,NA
21175,2015,21175,0,21175,NA,NA,NA
21175,2016,21175,0,21175,NA,NA,NA
21175,2017,21175,0,21175,NA,NA,NA
21175,2018,21175,0,21175,NA,NA,NA
21175,2019,21175,0,21175,NA,NA,NA
21175,2020,21175,0,21175,NA,NA,NA
21175,2021,21175,0,21175,NA,NA,NA
21175,2022,21175,0,21175,NA,NA,NA
21175,2023,21175,1,21175,NA,NA,NA
21175,2024,21175,1,21175,NA,NA,NA
21175,2025,21175,0,21175,NA,NA,NA
21176,2015,21176,0,21176,NA,NA,NA
21176,2016,21176,0,21176,NA,NA,NA
21176,2017,21176,0,21176,NA,NA,NA
21176,2018,21176,0,21176,NA,NA,NA
21176,2019,21176,0,21176,NA,NA,NA
21176,2020,21176,0,21176,NA,NA,NA
21176,2021,21176,0,21176,NA,NA,NA
21176,2022,21176,0,21176,NA,NA,NA
21176,2023,21176,0,21176,NA,NA,NA
21176,2024,21176,0,21176,NA,NA,NA
21176,2025,21176,0,21176,NA,NA,NA
21177,2015,21177,0,21177,NA,NA,NA
21177,2016,21177,0,21177,NA,NA,NA
21177,2017,21177,0,21177,NA,NA,NA
21177,2018,21177,0,21177,NA,NA,NA
21177,2019,21177,2,21177,NA,NA,NA
21177,2020,21177,0,21177,NA,NA,NA
21177,2021,21177,0,21177,NA,NA,NA
21177,2022,21177,0,21177,NA,NA,NA
21177,2023,21177,0,21177,NA,NA,NA
21177,2024,21177,0,21177,NA,NA,NA
21177,2025,21177,1,21177,NA,NA,NA
21178,2015,21178,0,21178,NA,NA,NA
21178,2016,21178,0,21178,NA,NA,NA
21178,2017,21178,0,21178,NA,NA,NA
21178,2018,21178,0,21178,NA,NA,NA
21178,2019,21178,0,21178,NA,NA,NA
21178,2020,21178,0,21178,NA,NA,NA
21178,2021,21178,0,21178,NA,NA,NA
21178,2022,21178,0,21178,NA,NA,NA
21178,2023,21178,0,21178,NA,NA,NA
21178,2024,21178,0,21178,NA,NA,NA
21178,2025,21178,0,21178,NA,NA,NA
21179,2015,21179,0,21179,NA,NA,NA
21179,2016,21179,0,21179,NA,NA,NA
21179,2017,21179,0,21179,NA,NA,NA
21179,2018,21179,0,21179,NA,NA,NA
21179,2019,21179,0,21179,NA,NA,NA
21179,2020,21179,0,21179,NA,NA,NA
21179,2021,21179,1,21179,NA,NA,NA
21179,2022,21179,0,21179,NA,NA,NA
21179,2023,21179,0,21179,NA,NA,NA
21179,2024,21179,0,21179,NA,NA,NA
21179,2025,21179,0,21179,NA,NA,NA
21180,2015,21180,0,21180,NA,NA,NA
21180,2016,21180,0,21180,NA,NA,NA
21180,2017,21180,0,21180,NA,NA,NA
21180,2018,21180,0,21180,NA,NA,NA
21180,2019,21180,0,21180,NA,NA,NA
21180,2020,21180,0,21180,NA,NA,NA
21180,2021,21180,0,21180,NA,NA,NA
21180,2022,21180,0,21180,NA,NA,NA
21180,2023,21180,0,21180,NA,NA,NA
21180,2024,21180,0,21180,NA,NA,NA
21180,2025,21180,0,21180,NA,NA,NA
21181,2015,21181,0,21181,NA,NA,NA
21181,2016,21181,0,21181,NA,NA,NA
21181,2017,21181,0,21181,NA,NA,NA
21181,2018,21181,0,21181,NA,NA,NA
21181,2019,21181,1,21181,NA,NA,NA
21181,2020,21181,0,21181,NA,NA,NA
21181,2021,21181,0,21181,NA,NA,NA
21181,2022,21181,0,21181,NA,NA,NA
21181,2023,21181,0,21181,NA,NA,NA
21181,2024,21181,0,21181,NA,NA,NA
21181,2025,21181,0,21181,NA,NA,NA
21182,2015,21182,0,21182,NA,NA,NA
21182,2016,21182,0,21182,NA,NA,NA
21182,2017,21182,0,21182,NA,NA,NA
21182,2018,21182,0,21182,NA,NA,NA
21182,2019,21182,0,21182,NA,NA,NA
21182,2020,21182,0,21182,NA,NA,NA
21182,2021,21182,0,21182,NA,NA,NA
21182,2022,21182,0,21182,NA,NA,NA
21182,2023,21182,0,21182,NA,NA,NA
21182,2024,21182,0,21182,NA,NA,NA
21182,2025,21182,0,21182,NA,NA,NA
21183,2015,21183,0,21183,NA,NA,NA
21183,2016,21183,0,21183,NA,NA,NA
21183,2017,21183,0,21183,NA,NA,NA
21183,2018,21183,0,21183,NA,NA,NA
21183,2019,21183,2,21183,NA,NA,NA
21183,2020,21183,0,21183,NA,NA,NA
21183,2021,21183,0,21183,NA,NA,NA
21183,2022,21183,0,21183,NA,NA,NA
21183,2023,21183,0,21183,NA,NA,NA
21183,2024,21183,0,21183,NA,NA,NA
21183,2025,21183,0,21183,NA,NA,NA
21184,2015,21184,0,21184,NA,NA,NA
21184,2016,21184,0,21184,NA,NA,NA
21184,2017,21184,0,21184,NA,NA,NA
21184,2018,21184,0,21184,NA,NA,NA
21184,2019,21184,0,21184,NA,NA,NA
21184,2020,21184,0,21184,NA,NA,NA
21184,2021,21184,0,21184,NA,NA,NA
21184,2022,21184,0,21184,NA,NA,NA
21184,2023,21184,0,21184,NA,NA,NA
21184,2024,21184,0,21184,NA,NA,NA
21184,2025,21184,0,21184,NA,NA,NA
21185,2015,21185,0,21185,NA,NA,NA
21185,2016,21185,0,21185,NA,NA,NA
21185,2017,21185,0,21185,NA,NA,NA
21185,2018,21185,0,21185,NA,NA,NA
21185,2019,21185,0,21185,NA,NA,NA
21185,2020,21185,0,21185,NA,NA,NA
21185,2021,21185,0,21185,NA,NA,NA
21185,2022,21185,0,21185,NA,NA,NA
21185,2023,21185,0,21185,NA,NA,NA
21185,2024,21185,0,21185,NA,NA,NA
21185,2025,21185,0,21185,NA,NA,NA
21186,2015,21186,0,21186,NA,NA,NA
21186,2016,21186,0,21186,NA,NA,NA
21186,2017,21186,0,21186,NA,NA,NA
21186,2018,21186,0,21186,NA,NA,NA
21186,2019,21186,0,21186,NA,NA,NA
21186,2020,21186,0,21186,NA,NA,NA
21186,2021,21186,0,21186,NA,NA,NA
21186,2022,21186,1,21186,NA,NA,NA
21186,2023,21186,0,21186,NA,NA,NA
21186,2024,21186,0,21186,NA,NA,NA
21186,2025,21186,1,21186,NA,NA,NA
21187,2015,21187,0,21187,NA,NA,NA
21187,2016,21187,0,21187,NA,NA,NA
21187,2017,21187,0,21187,NA,NA,NA
21187,2018,21187,0,21187,NA,NA,NA
21187,2019,21187,0,21187,NA,NA,NA
21187,2020,21187,0,21187,NA,NA,NA
21187,2021,21187,0,21187,NA,NA,NA
21187,2022,21187,0,21187,NA,NA,NA
21187,2023,21187,0,21187,NA,NA,NA
21187,2024,21187,1,21187,NA,NA,NA
21187,2025,21187,0,21187,NA,NA,NA
21188,2015,21188,0,21188,NA,NA,NA
21188,2016,21188,0,21188,NA,NA,NA
21188,2017,21188,0,21188,NA,NA,NA
21188,2018,21188,0,21188,NA,NA,NA
21188,2019,21188,0,21188,NA,NA,NA
21188,2020,21188,0,21188,NA,NA,NA
21188,2021,21188,0,21188,NA,NA,NA
21188,2022,21188,0,21188,NA,NA,NA
21188,2023,21188,0,21188,NA,NA,NA
21188,2024,21188,0,21188,NA,NA,NA
21188,2025,21188,0,21188,NA,NA,NA
21189,2015,21189,0,21189,NA,NA,NA
21189,2016,21189,0,21189,NA,NA,NA
21189,2017,21189,0,21189,NA,NA,NA
21189,2018,21189,0,21189,NA,NA,NA
21189,2019,21189,0,21189,NA,NA,NA
21189,2020,21189,0,21189,NA,NA,NA
21189,2021,21189,0,21189,NA,NA,NA
21189,2022,21189,0,21189,NA,NA,NA
21189,2023,21189,0,21189,NA,NA,NA
21189,2024,21189,0,21189,NA,NA,NA
21189,2025,21189,0,21189,NA,NA,NA
21190,2015,21190,0,21190,NA,NA,NA
21190,2016,21190,0,21190,NA,NA,NA
21190,2017,21190,0,21190,NA,NA,NA
21190,2018,21190,0,21190,NA,NA,NA
21190,2019,21190,0,21190,NA,NA,NA
21190,2020,21190,0,21190,NA,NA,NA
21190,2021,21190,0,21190,NA,NA,NA
21190,2022,21190,0,21190,NA,NA,NA
21190,2023,21190,1,21190,NA,NA,NA
21190,2024,21190,0,21190,NA,NA,NA
21190,2025,21190,0,21190,NA,NA,NA
21191,2015,21191,0,21191,NA,NA,NA
21191,2016,21191,0,21191,NA,NA,NA
21191,2017,21191,0,21191,NA,NA,NA
21191,2018,21191,0,21191,NA,NA,NA
21191,2019,21191,0,21191,NA,NA,NA
21191,2020,21191,1,21191,NA,NA,NA
21191,2021,21191,0,21191,NA,NA,NA
21191,2022,21191,0,21191,NA,NA,NA
21191,2023,21191,0,21191,NA,NA,NA
21191,2024,21191,0,21191,NA,NA,NA
21191,2025,21191,0,21191,NA,NA,NA
21192,2015,21192,0,21192,NA,NA,NA
21192,2016,21192,0,21192,NA,NA,NA
21192,2017,21192,0,21192,NA,NA,NA
21192,2018,21192,0,21192,NA,NA,NA
21192,2019,21192,0,21192,NA,NA,NA
21192,2020,21192,0,21192,NA,NA,NA
21192,2021,21192,0,21192,NA,NA,NA
21192,2022,21192,0,21192,NA,NA,NA
21192,2023,21192,0,21192,NA,NA,NA
21192,2024,21192,0,21192,NA,NA,NA
21192,2025,21192,1,21192,NA,NA,NA
21193,2015,21193,0,21193,NA,NA,NA
21193,2016,21193,0,21193,NA,NA,NA
21193,2017,21193,0,21193,NA,NA,NA
21193,2018,21193,0,21193,NA,NA,NA
21193,2019,21193,0,21193,NA,NA,NA
21193,2020,21193,0,21193,NA,NA,NA
21193,2021,21193,0,21193,NA,NA,NA
21193,2022,21193,0,21193,NA,NA,NA
21193,2023,21193,0,21193,NA,NA,NA
21193,2024,21193,0,21193,NA,NA,NA
21193,2025,21193,0,21193,NA,NA,NA
21194,2015,21194,0,21194,NA,NA,NA
21194,2016,21194,0,21194,NA,NA,NA
21194,2017,21194,0,21194,NA,NA,NA
21194,2018,21194,0,21194,NA,NA,NA
21194,2019,21194,0,21194,NA,NA,NA
21194,2020,21194,0,21194,NA,NA,NA
21194,2021,21194,0,21194,NA,NA,NA
21194,2022,21194,1,21194,NA,NA,NA
21194,2023,21194,0,21194,NA,NA,NA
21194,2024,21194,1,21194,NA,NA,NA
21194,2025,21194,1,21194,NA,NA,NA
21195,2015,21195,0,21195,NA,NA,NA
21195,2016,21195,0,21195,NA,NA,NA
21195,2017,21195,1,21195,NA,NA,NA
21195,2018,21195,0,21195,NA,NA,NA
21195,2019,21195,0,21195,NA,NA,NA
21195,2020,21195,0,21195,NA,NA,NA
21195,2021,21195,0,21195,NA,NA,NA
21195,2022,21195,0,21195,NA,NA,NA
21195,2023,21195,0,21195,NA,NA,NA
21195,2024,21195,0,21195,NA,NA,NA
21195,2025,21195,0,21195,NA,NA,NA
21196,2015,21196,0,21196,NA,NA,NA
21196,2016,21196,0,21196,NA,NA,NA
21196,2017,21196,0,21196,NA,NA,NA
21196,2018,21196,1,21196,NA,NA,NA
21196,2019,21196,0,21196,NA,NA,NA
21196,2020,21196,0,21196,NA,NA,NA
21196,2021,21196,0,21196,NA,NA,NA
21196,2022,21196,0,21196,NA,NA,NA
21196,2023,21196,0,21196,NA,NA,NA
21196,2024,21196,0,21196,NA,NA,NA
21196,2025,21196,0,21196,NA,NA,NA
21197,2015,21197,0,21197,NA,NA,NA
21197,2016,21197,0,21197,NA,NA,NA
21197,2017,21197,1,21197,NA,NA,NA
21197,2018,21197,1,21197,NA,NA,NA
21197,2019,21197,0,21197,NA,NA,NA
21197,2020,21197,1,21197,NA,NA,NA
21197,2021,21197,1,21197,NA,NA,NA
21197,2022,21197,1,21197,NA,NA,NA
21197,2023,21197,0,21197,NA,NA,NA
21197,2024,21197,2,21197,NA,NA,NA
21197,2025,21197,2,21197,NA,NA,NA
21198,2015,21198,0,21198,NA,NA,NA
21198,2016,21198,0,21198,NA,NA,NA
21198,2017,21198,0,21198,NA,NA,NA
21198,2018,21198,0,21198,NA,NA,NA
21198,2019,21198,0,21198,NA,NA,NA
21198,2020,21198,0,21198,NA,NA,NA
21198,2021,21198,0,21198,NA,NA,NA
21198,2022,21198,0,21198,NA,NA,NA
21198,2023,21198,0,21198,NA,NA,NA
21198,2024,21198,0,21198,NA,NA,NA
21198,2025,21198,0,21198,NA,NA,NA
21199,2015,21199,0,21199,NA,NA,NA
21199,2016,21199,0,21199,NA,NA,NA
21199,2017,21199,0,21199,NA,NA,NA
21199,2018,21199,0,21199,NA,NA,NA
21199,2019,21199,1,21199,NA,NA,NA
21199,2020,21199,0,21199,NA,NA,NA
21199,2021,21199,0,21199,NA,NA,NA
21199,2022,21199,0,21199,NA,NA,NA
21199,2023,21199,0,21199,NA,NA,NA
21199,2024,21199,0,21199,NA,NA,NA
21199,2025,21199,0,21199,NA,NA,NA
21200,2015,21200,0,21200,NA,NA,NA
21200,2016,21200,0,21200,NA,NA,NA
21200,2017,21200,0,21200,NA,NA,NA
21200,2018,21200,0,21200,NA,NA,NA
21200,2019,21200,0,21200,NA,NA,NA
21200,2020,21200,0,21200,NA,NA,NA
21200,2021,21200,0,21200,NA,NA,NA
21200,2022,21200,0,21200,NA,NA,NA
21200,2023,21200,0,21200,NA,NA,NA
21200,2024,21200,0,21200,NA,NA,NA
21200,2025,21200,0,21200,NA,NA,NA
21201,2015,21201,0,21201,NA,NA,NA
21201,2016,21201,0,21201,NA,NA,NA
21201,2017,21201,0,21201,NA,NA,NA
21201,2018,21201,0,21201,NA,NA,NA
21201,2019,21201,0,21201,NA,NA,NA
21201,2020,21201,0,21201,NA,NA,NA
21201,2021,21201,0,21201,NA,NA,NA
21201,2022,21201,0,21201,NA,NA,NA
21201,2023,21201,0,21201,NA,NA,NA
21201,2024,21201,0,21201,NA,NA,NA
21201,2025,21201,0,21201,NA,NA,NA
21202,2015,21202,0,21202,NA,NA,NA
21202,2016,21202,0,21202,NA,NA,NA
21202,2017,21202,0,21202,NA,NA,NA
21202,2018,21202,0,21202,NA,NA,NA
21202,2019,21202,0,21202,NA,NA,NA
21202,2020,21202,0,21202,NA,NA,NA
21202,2021,21202,0,21202,NA,NA,NA
21202,2022,21202,0,21202,NA,NA,NA
21202,2023,21202,0,21202,NA,NA,NA
21202,2024,21202,0,21202,NA,NA,NA
21202,2025,21202,0,21202,NA,NA,NA
21203,2015,21203,0,21203,NA,NA,NA
21203,2016,21203,0,21203,NA,NA,NA
21203,2017,21203,0,21203,NA,NA,NA
21203,2018,21203,0,21203,NA,NA,NA
21203,2019,21203,0,21203,NA,NA,NA
21203,2020,21203,0,21203,NA,NA,NA
21203,2021,21203,0,21203,NA,NA,NA
21203,2022,21203,0,21203,NA,NA,NA
21203,2023,21203,0,21203,NA,NA,NA
21203,2024,21203,0,21203,NA,NA,NA
21203,2025,21203,0,21203,NA,NA,NA
21204,2015,21204,0,21204,NA,NA,NA
21204,2016,21204,0,21204,NA,NA,NA
21204,2017,21204,0,21204,NA,NA,NA
21204,2018,21204,0,21204,NA,NA,NA
21204,2019,21204,0,21204,NA,NA,NA
21204,2020,21204,0,21204,NA,NA,NA
21204,2021,21204,0,21204,NA,NA,NA
21204,2022,21204,0,21204,NA,NA,NA
21204,2023,21204,0,21204,NA,NA,NA
21204,2024,21204,0,21204,NA,NA,NA
21204,2025,21204,0,21204,NA,NA,NA
21205,2015,21205,0,21205,NA,NA,NA
21205,2016,21205,0,21205,NA,NA,NA
21205,2017,21205,0,21205,NA,NA,NA
21205,2018,21205,1,21205,NA,NA,NA
21205,2019,21205,0,21205,NA,NA,NA
21205,2020,21205,0,21205,NA,NA,NA
21205,2021,21205,0,21205,NA,NA,NA
21205,2022,21205,0,21205,NA,NA,NA
21205,2023,21205,0,21205,NA,NA,NA
21205,2024,21205,0,21205,NA,NA,NA
21205,2025,21205,0,21205,NA,NA,NA
21206,2015,21206,0,21206,NA,NA,NA
21206,2016,21206,0,21206,NA,NA,NA
21206,2017,21206,0,21206,NA,NA,NA
21206,2018,21206,0,21206,NA,NA,NA
21206,2019,21206,0,21206,NA,NA,NA
21206,2020,21206,0,21206,NA,NA,NA
21206,2021,21206,0,21206,NA,NA,NA
21206,2022,21206,0,21206,NA,NA,NA
21206,2023,21206,0,21206,NA,NA,NA
21206,2024,21206,0,21206,NA,NA,NA
21206,2025,21206,0,21206,NA,NA,NA
21207,2015,21207,0,21207,NA,NA,NA
21207,2016,21207,0,21207,NA,NA,NA
21207,2017,21207,1,21207,NA,NA,NA
21207,2018,21207,0,21207,NA,NA,NA
21207,2019,21207,1,21207,NA,NA,NA
21207,2020,21207,1,21207,NA,NA,NA
21207,2021,21207,0,21207,NA,NA,NA
21207,2022,21207,0,21207,NA,NA,NA
21207,2023,21207,0,21207,NA,NA,NA
21207,2024,21207,1,21207,NA,NA,NA
21207,2025,21207,0,21207,NA,NA,NA
21208,2015,21208,0,21208,NA,NA,NA
21208,2016,21208,0,21208,NA,NA,NA
21208,2017,21208,0,21208,NA,NA,NA
21208,2018,21208,0,21208,NA,NA,NA
21208,2019,21208,2,21208,NA,NA,NA
21208,2020,21208,5,21208,NA,NA,NA
21208,2021,21208,2,21208,NA,NA,NA
21208,2022,21208,0,21208,NA,NA,NA
21208,2023,21208,1,21208,NA,NA,NA
21208,2024,21208,0,21208,NA,NA,NA
21208,2025,21208,0,21208,NA,NA,NA
21209,2015,21209,0,21209,NA,NA,NA
21209,2016,21209,0,21209,NA,NA,NA
21209,2017,21209,0,21209,NA,NA,NA
21209,2018,21209,0,21209,NA,NA,NA
21209,2019,21209,0,21209,NA,NA,NA
21209,2020,21209,0,21209,NA,NA,NA
21209,2021,21209,0,21209,NA,NA,NA
21209,2022,21209,0,21209,NA,NA,NA
21209,2023,21209,0,21209,NA,NA,NA
21209,2024,21209,0,21209,NA,NA,NA
21209,2025,21209,0,21209,NA,NA,NA
21210,2015,21210,0,21210,NA,NA,NA
21210,2016,21210,0,21210,NA,NA,NA
21210,2017,21210,0,21210,NA,NA,NA
21210,2018,21210,0,21210,NA,NA,NA
21210,2019,21210,0,21210,NA,NA,NA
21210,2020,21210,0,21210,NA,NA,NA
21210,2021,21210,0,21210,NA,NA,NA
21210,2022,21210,0,21210,NA,NA,NA
21210,2023,21210,0,21210,NA,NA,NA
21210,2024,21210,0,21210,NA,NA,NA
21210,2025,21210,0,21210,NA,NA,NA
21211,2015,21211,0,21211,NA,NA,NA
21211,2016,21211,0,21211,NA,NA,NA
21211,2017,21211,0,21211,NA,NA,NA
21211,2018,21211,0,21211,NA,NA,NA
21211,2019,21211,0,21211,NA,NA,NA
21211,2020,21211,0,21211,NA,NA,NA
21211,2021,21211,0,21211,NA,NA,NA
21211,2022,21211,0,21211,NA,NA,NA
21211,2023,21211,0,21211,NA,NA,NA
21211,2024,21211,0,21211,NA,NA,NA
21211,2025,21211,0,21211,NA,NA,NA
21212,2015,21212,0,21212,NA,NA,NA
21212,2016,21212,0,21212,NA,NA,NA
21212,2017,21212,0,21212,NA,NA,NA
21212,2018,21212,0,21212,NA,NA,NA
21212,2019,21212,0,21212,NA,NA,NA
21212,2020,21212,0,21212,NA,NA,NA
21212,2021,21212,0,21212,NA,NA,NA
21212,2022,21212,0,21212,NA,NA,NA
21212,2023,21212,0,21212,NA,NA,NA
21212,2024,21212,0,21212,NA,NA,NA
21212,2025,21212,0,21212,NA,NA,NA
21213,2015,21213,0,21213,NA,NA,NA
21213,2016,21213,0,21213,NA,NA,NA
21213,2017,21213,0,21213,NA,NA,NA
21213,2018,21213,0,21213,NA,NA,NA
21213,2019,21213,2,21213,NA,NA,NA
21213,2020,21213,1,21213,NA,NA,NA
21213,2021,21213,1,21213,NA,NA,NA
21213,2022,21213,0,21213,NA,NA,NA
21213,2023,21213,0,21213,NA,NA,NA
21213,2024,21213,0,21213,NA,NA,NA
21213,2025,21213,0,21213,NA,NA,NA
21214,2015,21214,0,21214,NA,NA,NA
21214,2016,21214,0,21214,NA,NA,NA
21214,2017,21214,0,21214,NA,NA,NA
21214,2018,21214,0,21214,NA,NA,NA
21214,2019,21214,0,21214,NA,NA,NA
21214,2020,21214,0,21214,NA,NA,NA
21214,2021,21214,0,21214,NA,NA,NA
21214,2022,21214,0,21214,NA,NA,NA
21214,2023,21214,0,21214,NA,NA,NA
21214,2024,21214,0,21214,NA,NA,NA
21214,2025,21214,0,21214,NA,NA,NA
21215,2015,21215,0,21215,NA,NA,NA
21215,2016,21215,0,21215,NA,NA,NA
21215,2017,21215,0,21215,NA,NA,NA
21215,2018,21215,0,21215,NA,NA,NA
21215,2019,21215,0,21215,NA,NA,NA
21215,2020,21215,0,21215,NA,NA,NA
21215,2021,21215,0,21215,NA,NA,NA
21215,2022,21215,0,21215,NA,NA,NA
21215,2023,21215,0,21215,NA,NA,NA
21215,2024,21215,0,21215,NA,NA,NA
21215,2025,21215,0,21215,NA,NA,NA
21216,2015,21216,0,21216,NA,NA,NA
21216,2016,21216,0,21216,NA,NA,NA
21216,2017,21216,0,21216,NA,NA,NA
21216,2018,21216,0,21216,NA,NA,NA
21216,2019,21216,0,21216,NA,NA,NA
21216,2020,21216,0,21216,NA,NA,NA
21216,2021,21216,0,21216,NA,NA,NA
21216,2022,21216,0,21216,NA,NA,NA
21216,2023,21216,0,21216,NA,NA,NA
21216,2024,21216,0,21216,NA,NA,NA
21216,2025,21216,0,21216,NA,NA,NA
21217,2015,21217,0,21217,NA,NA,NA
21217,2016,21217,0,21217,NA,NA,NA
21217,2017,21217,0,21217,NA,NA,NA
21217,2018,21217,0,21217,NA,NA,NA
21217,2019,21217,1,21217,NA,NA,NA
21217,2020,21217,1,21217,NA,NA,NA
21217,2021,21217,0,21217,NA,NA,NA
21217,2022,21217,1,21217,NA,NA,NA
21217,2023,21217,0,21217,NA,NA,NA
21217,2024,21217,0,21217,NA,NA,NA
21217,2025,21217,0,21217,NA,NA,NA
