municipio,cve_mun,estado,anio,feminicidios,municipio_texto,mun_id_nombre
San Felipe Tepatlán,21123,Puebla,2015,0,San Felipe Tepatlán,21123 – San Felipe Tepatlán
San Felipe Tepatlán,21123,Puebla,2016,0,San Felipe Tepatlán,21123 – San Felipe Tepatlán
San Felipe Tepatlán,21123,Puebla,2017,0,San Felipe Tepatlán,21123 – San Felipe Tepatlán
San Felipe Tepatlán,21123,Puebla,2018,0,San Felipe Tepatlán,21123 – San Felipe Tepatlán
San Felipe Tepatlán,21123,Puebla,2019,1,San Felipe Tepatlán,21123 – San Felipe Tepatlán
San Felipe Tepatlán,21123,Puebla,2020,0,San Felipe Tepatlán,21123 – San Felipe Tepatlán
San Felipe Tepatlán,21123,Puebla,2021,0,San Felipe Tepatlán,21123 – San Felipe Tepatlán
San Felipe Tepatlán,21123,Puebla,2022,0,San Felipe Tepatlán,21123 – San Felipe Tepatlán
San Felipe Tepatlán,21123,Puebla,2023,0,San Felipe Tepatlán,21123 – San Felipe Tepatlán
San Felipe Tepatlán,21123,Puebla,2024,0,San Felipe Tepatlán,21123 – San Felipe Tepatlán
San Felipe Tepatlán,21123,Puebla,2025,0,San Felipe Tepatlán,21123 – San Felipe Tepatlán
San Gabriel Chilac,21124,Puebla,2015,0,San Gabriel Chilac,21124 – San Gabriel Chilac
San Gabriel Chilac,21124,Puebla,2016,0,San Gabriel Chilac,21124 – San Gabriel Chilac
San Gabriel Chilac,21124,Puebla,2017,0,San Gabriel Chilac,21124 – San Gabriel Chilac
San Gabriel Chilac,21124,Puebla,2018,0,San Gabriel Chilac,21124 – San Gabriel Chilac
San Gabriel Chilac,21124,Puebla,2019,0,San Gabriel Chilac,21124 – San Gabriel Chilac
San Gabriel Chilac,21124,Puebla,2020,0,San Gabriel Chilac,21124 – San Gabriel Chilac
San Gabriel Chilac,21124,Puebla,2021,0,San Gabriel Chilac,21124 – San Gabriel Chilac
San Gabriel Chilac,21124,Puebla,2022,0,San Gabriel Chilac,21124 – San Gabriel Chilac
San Gabriel Chilac,21124,Puebla,2023,0,San Gabriel Chilac,21124 – San Gabriel Chilac
San Gabriel Chilac,21124,Puebla,2024,0,San Gabriel Chilac,21124 – San Gabriel Chilac
San Gabriel Chilac,21124,Puebla,2025,0,San Gabriel Chilac,21124 – San Gabriel Chilac
San Gregorio Atzompa,21125,Puebla,2015,0,San Gregorio Atzompa,21125 – San Gregorio Atzompa
San Gregorio Atzompa,21125,Puebla,2016,0,San Gregorio Atzompa,21125 – San Gregorio Atzompa
San Gregorio Atzompa,21125,Puebla,2017,0,San Gregorio Atzompa,21125 – San Gregorio Atzompa
San Gregorio Atzompa,21125,Puebla,2018,0,San Gregorio Atzompa,21125 – San Gregorio Atzompa
San Gregorio Atzompa,21125,Puebla,2019,0,San Gregorio Atzompa,21125 – San Gregorio Atzompa
San Gregorio Atzompa,21125,Puebla,2020,0,San Gregorio Atzompa,21125 – San Gregorio Atzompa
San Gregorio Atzompa,21125,Puebla,2021,0,San Gregorio Atzompa,21125 – San Gregorio Atzompa
San Gregorio Atzompa,21125,Puebla,2022,0,San Gregorio Atzompa,21125 – San Gregorio Atzompa
San Gregorio Atzompa,21125,Puebla,2023,0,San Gregorio Atzompa,21125 – San Gregorio Atzompa
San Gregorio Atzompa,21125,Puebla,2024,0,San Gregorio Atzompa,21125 – San Gregorio Atzompa
San Gregorio Atzompa,21125,Puebla,2025,0,San Gregorio Atzompa,21125 – San Gregorio Atzompa
San Jerónimo Tecuanipan,21126,Puebla,2015,0,San Jerónimo Tecuanipan,21126 – San Jerónimo Tecuanipan
San Jerónimo Tecuanipan,21126,Puebla,2016,0,San Jerónimo Tecuanipan,21126 – San Jerónimo Tecuanipan
San Jerónimo Tecuanipan,21126,Puebla,2017,1,San Jerónimo Tecuanipan,21126 – San Jerónimo Tecuanipan
San Jerónimo Tecuanipan,21126,Puebla,2018,0,San Jerónimo Tecuanipan,21126 – San Jerónimo Tecuanipan
San Jerónimo Tecuanipan,21126,Puebla,2019,0,San Jerónimo Tecuanipan,21126 – San Jerónimo Tecuanipan
San Jerónimo Tecuanipan,21126,Puebla,2020,0,San Jerónimo Tecuanipan,21126 – San Jerónimo Tecuanipan
San Jerónimo Tecuanipan,21126,Puebla,2021,0,San Jerónimo Tecuanipan,21126 – San Jerónimo Tecuanipan
San Jerónimo Tecuanipan,21126,Puebla,2022,0,San Jerónimo Tecuanipan,21126 – San Jerónimo Tecuanipan
San Jerónimo Tecuanipan,21126,Puebla,2023,0,San Jerónimo Tecuanipan,21126 – San Jerónimo Tecuanipan
San Jerónimo Tecuanipan,21126,Puebla,2024,0,San Jerónimo Tecuanipan,21126 – San Jerónimo Tecuanipan
San Jerónimo Tecuanipan,21126,Puebla,2025,0,San Jerónimo Tecuanipan,21126 – San Jerónimo Tecuanipan
San Jerónimo Xayacatlán,21127,Puebla,2015,0,San Jerónimo Xayacatlán,21127 – San Jerónimo Xayacatlán
San Jerónimo Xayacatlán,21127,Puebla,2016,0,San Jerónimo Xayacatlán,21127 – San Jerónimo Xayacatlán
San Jerónimo Xayacatlán,21127,Puebla,2017,0,San Jerónimo Xayacatlán,21127 – San Jerónimo Xayacatlán
San Jerónimo Xayacatlán,21127,Puebla,2018,0,San Jerónimo Xayacatlán,21127 – San Jerónimo Xayacatlán
San Jerónimo Xayacatlán,21127,Puebla,2019,0,San Jerónimo Xayacatlán,21127 – San Jerónimo Xayacatlán
San Jerónimo Xayacatlán,21127,Puebla,2020,0,San Jerónimo Xayacatlán,21127 – San Jerónimo Xayacatlán
San Jerónimo Xayacatlán,21127,Puebla,2021,0,San Jerónimo Xayacatlán,21127 – San Jerónimo Xayacatlán
San Jerónimo Xayacatlán,21127,Puebla,2022,0,San Jerónimo Xayacatlán,21127 – San Jerónimo Xayacatlán
San Jerónimo Xayacatlán,21127,Puebla,2023,0,San Jerónimo Xayacatlán,21127 – San Jerónimo Xayacatlán
San Jerónimo Xayacatlán,21127,Puebla,2024,0,San Jerónimo Xayacatlán,21127 – San Jerónimo Xayacatlán
San Jerónimo Xayacatlán,21127,Puebla,2025,0,San Jerónimo Xayacatlán,21127 – San Jerónimo Xayacatlán
San José Chiapa,21128,Puebla,2015,0,San José Chiapa,21128 – San José Chiapa
San José Chiapa,21128,Puebla,2016,0,San José Chiapa,21128 – San José Chiapa
San José Chiapa,21128,Puebla,2017,0,San José Chiapa,21128 – San José Chiapa
San José Chiapa,21128,Puebla,2018,0,San José Chiapa,21128 – San José Chiapa
San José Chiapa,21128,Puebla,2019,0,San José Chiapa,21128 – San José Chiapa
San José Chiapa,21128,Puebla,2020,0,San José Chiapa,21128 – San José Chiapa
San José Chiapa,21128,Puebla,2021,0,San José Chiapa,21128 – San José Chiapa
San José Chiapa,21128,Puebla,2022,0,San José Chiapa,21128 – San José Chiapa
San José Chiapa,21128,Puebla,2023,0,San José Chiapa,21128 – San José Chiapa
San José Chiapa,21128,Puebla,2024,0,San José Chiapa,21128 – San José Chiapa
San José Chiapa,21128,Puebla,2025,0,San José Chiapa,21128 – San José Chiapa
San José Miahuatlán,21129,Puebla,2015,0,San José Miahuatlán,21129 – San José Miahuatlán
San José Miahuatlán,21129,Puebla,2016,0,San José Miahuatlán,21129 – San José Miahuatlán
San José Miahuatlán,21129,Puebla,2017,0,San José Miahuatlán,21129 – San José Miahuatlán
San José Miahuatlán,21129,Puebla,2018,0,San José Miahuatlán,21129 – San José Miahuatlán
San José Miahuatlán,21129,Puebla,2019,0,San José Miahuatlán,21129 – San José Miahuatlán
San José Miahuatlán,21129,Puebla,2020,0,San José Miahuatlán,21129 – San José Miahuatlán
San José Miahuatlán,21129,Puebla,2021,0,San José Miahuatlán,21129 – San José Miahuatlán
San José Miahuatlán,21129,Puebla,2022,0,San José Miahuatlán,21129 – San José Miahuatlán
San José Miahuatlán,21129,Puebla,2023,0,San José Miahuatlán,21129 – San José Miahuatlán
San José Miahuatlán,21129,Puebla,2024,0,San José Miahuatlán,21129 – San José Miahuatlán
San José Miahuatlán,21129,Puebla,2025,0,San José Miahuatlán,21129 – San José Miahuatlán
San Juan Atenco,21130,Puebla,2015,0,San Juan Atenco,21130 – San Juan Atenco
San Juan Atenco,21130,Puebla,2016,0,San Juan Atenco,21130 – San Juan Atenco
San Juan Atenco,21130,Puebla,2017,0,San Juan Atenco,21130 – San Juan Atenco
San Juan Atenco,21130,Puebla,2018,0,San Juan Atenco,21130 – San Juan Atenco
San Juan Atenco,21130,Puebla,2019,0,San Juan Atenco,21130 – San Juan Atenco
San Juan Atenco,21130,Puebla,2020,0,San Juan Atenco,21130 – San Juan Atenco
San Juan Atenco,21130,Puebla,2021,0,San Juan Atenco,21130 – San Juan Atenco
San Juan Atenco,21130,Puebla,2022,0,San Juan Atenco,21130 – San Juan Atenco
San Juan Atenco,21130,Puebla,2023,0,San Juan Atenco,21130 – San Juan Atenco
San Juan Atenco,21130,Puebla,2024,0,San Juan Atenco,21130 – San Juan Atenco
San Juan Atenco,21130,Puebla,2025,0,San Juan Atenco,21130 – San Juan Atenco
San Juan Atzompa,21131,Puebla,2015,0,San Juan Atzompa,21131 – San Juan Atzompa
San Juan Atzompa,21131,Puebla,2016,0,San Juan Atzompa,21131 – San Juan Atzompa
San Juan Atzompa,21131,Puebla,2017,0,San Juan Atzompa,21131 – San Juan Atzompa
San Juan Atzompa,21131,Puebla,2018,0,San Juan Atzompa,21131 – San Juan Atzompa
San Juan Atzompa,21131,Puebla,2019,0,San Juan Atzompa,21131 – San Juan Atzompa
San Juan Atzompa,21131,Puebla,2020,0,San Juan Atzompa,21131 – San Juan Atzompa
San Juan Atzompa,21131,Puebla,2021,0,San Juan Atzompa,21131 – San Juan Atzompa
San Juan Atzompa,21131,Puebla,2022,0,San Juan Atzompa,21131 – San Juan Atzompa
San Juan Atzompa,21131,Puebla,2023,0,San Juan Atzompa,21131 – San Juan Atzompa
San Juan Atzompa,21131,Puebla,2024,0,San Juan Atzompa,21131 – San Juan Atzompa
San Juan Atzompa,21131,Puebla,2025,0,San Juan Atzompa,21131 – San Juan Atzompa
San Martín Texmelucan,21132,Puebla,2015,0,San Martín Texmelucan,21132 – San Martín Texmelucan
San Martín Texmelucan,21132,Puebla,2016,1,San Martín Texmelucan,21132 – San Martín Texmelucan
San Martín Texmelucan,21132,Puebla,2017,0,San Martín Texmelucan,21132 – San Martín Texmelucan
San Martín Texmelucan,21132,Puebla,2018,0,San Martín Texmelucan,21132 – San Martín Texmelucan
San Martín Texmelucan,21132,Puebla,2019,2,San Martín Texmelucan,21132 – San Martín Texmelucan
San Martín Texmelucan,21132,Puebla,2020,3,San Martín Texmelucan,21132 – San Martín Texmelucan
San Martín Texmelucan,21132,Puebla,2021,0,San Martín Texmelucan,21132 – San Martín Texmelucan
San Martín Texmelucan,21132,Puebla,2022,0,San Martín Texmelucan,21132 – San Martín Texmelucan
San Martín Texmelucan,21132,Puebla,2023,2,San Martín Texmelucan,21132 – San Martín Texmelucan
San Martín Texmelucan,21132,Puebla,2024,2,San Martín Texmelucan,21132 – San Martín Texmelucan
San Martín Texmelucan,21132,Puebla,2025,0,San Martín Texmelucan,21132 – San Martín Texmelucan
San Martín Totoltepec,21133,Puebla,2015,0,San Martín Totoltepec,21133 – San Martín Totoltepec
San Martín Totoltepec,21133,Puebla,2016,0,San Martín Totoltepec,21133 – San Martín Totoltepec
San Martín Totoltepec,21133,Puebla,2017,0,San Martín Totoltepec,21133 – San Martín Totoltepec
San Martín Totoltepec,21133,Puebla,2018,0,San Martín Totoltepec,21133 – San Martín Totoltepec
San Martín Totoltepec,21133,Puebla,2019,0,San Martín Totoltepec,21133 – San Martín Totoltepec
San Martín Totoltepec,21133,Puebla,2020,0,San Martín Totoltepec,21133 – San Martín Totoltepec
San Martín Totoltepec,21133,Puebla,2021,0,San Martín Totoltepec,21133 – San Martín Totoltepec
San Martín Totoltepec,21133,Puebla,2022,0,San Martín Totoltepec,21133 – San Martín Totoltepec
San Martín Totoltepec,21133,Puebla,2023,1,San Martín Totoltepec,21133 – San Martín Totoltepec
San Martín Totoltepec,21133,Puebla,2024,0,San Martín Totoltepec,21133 – San Martín Totoltepec
San Martín Totoltepec,21133,Puebla,2025,0,San Martín Totoltepec,21133 – San Martín Totoltepec
San Matías Tlalancaleca,21134,Puebla,2015,0,San Matías Tlalancaleca,21134 – San Matías Tlalancaleca
San Matías Tlalancaleca,21134,Puebla,2016,0,San Matías Tlalancaleca,21134 – San Matías Tlalancaleca
San Matías Tlalancaleca,21134,Puebla,2017,0,San Matías Tlalancaleca,21134 – San Matías Tlalancaleca
San Matías Tlalancaleca,21134,Puebla,2018,0,San Matías Tlalancaleca,21134 – San Matías Tlalancaleca
San Matías Tlalancaleca,21134,Puebla,2019,0,San Matías Tlalancaleca,21134 – San Matías Tlalancaleca
San Matías Tlalancaleca,21134,Puebla,2020,0,San Matías Tlalancaleca,21134 – San Matías Tlalancaleca
San Matías Tlalancaleca,21134,Puebla,2021,0,San Matías Tlalancaleca,21134 – San Matías Tlalancaleca
San Matías Tlalancaleca,21134,Puebla,2022,0,San Matías Tlalancaleca,21134 – San Matías Tlalancaleca
San Matías Tlalancaleca,21134,Puebla,2023,0,San Matías Tlalancaleca,21134 – San Matías Tlalancaleca
San Matías Tlalancaleca,21134,Puebla,2024,0,San Matías Tlalancaleca,21134 – San Matías Tlalancaleca
San Matías Tlalancaleca,21134,Puebla,2025,0,San Matías Tlalancaleca,21134 – San Matías Tlalancaleca
San Miguel Ixitlán,21135,Puebla,2015,0,San Miguel Ixitlán,21135 – San Miguel Ixitlán
San Miguel Ixitlán,21135,Puebla,2016,0,San Miguel Ixitlán,21135 – San Miguel Ixitlán
San Miguel Ixitlán,21135,Puebla,2017,0,San Miguel Ixitlán,21135 – San Miguel Ixitlán
San Miguel Ixitlán,21135,Puebla,2018,0,San Miguel Ixitlán,21135 – San Miguel Ixitlán
San Miguel Ixitlán,21135,Puebla,2019,0,San Miguel Ixitlán,21135 – San Miguel Ixitlán
San Miguel Ixitlán,21135,Puebla,2020,0,San Miguel Ixitlán,21135 – San Miguel Ixitlán
San Miguel Ixitlán,21135,Puebla,2021,0,San Miguel Ixitlán,21135 – San Miguel Ixitlán
San Miguel Ixitlán,21135,Puebla,2022,0,San Miguel Ixitlán,21135 – San Miguel Ixitlán
San Miguel Ixitlán,21135,Puebla,2023,0,San Miguel Ixitlán,21135 – San Miguel Ixitlán
San Miguel Ixitlán,21135,Puebla,2024,0,San Miguel Ixitlán,21135 – San Miguel Ixitlán
San Miguel Ixitlán,21135,Puebla,2025,0,San Miguel Ixitlán,21135 – San Miguel Ixitlán
San Miguel Xoxtla,21136,Puebla,2015,0,San Miguel Xoxtla,21136 – San Miguel Xoxtla
San Miguel Xoxtla,21136,Puebla,2016,0,San Miguel Xoxtla,21136 – San Miguel Xoxtla
San Miguel Xoxtla,21136,Puebla,2017,0,San Miguel Xoxtla,21136 – San Miguel Xoxtla
San Miguel Xoxtla,21136,Puebla,2018,0,San Miguel Xoxtla,21136 – San Miguel Xoxtla
San Miguel Xoxtla,21136,Puebla,2019,0,San Miguel Xoxtla,21136 – San Miguel Xoxtla
San Miguel Xoxtla,21136,Puebla,2020,0,San Miguel Xoxtla,21136 – San Miguel Xoxtla
San Miguel Xoxtla,21136,Puebla,2021,0,San Miguel Xoxtla,21136 – San Miguel Xoxtla
San Miguel Xoxtla,21136,Puebla,2022,0,San Miguel Xoxtla,21136 – San Miguel Xoxtla
San Miguel Xoxtla,21136,Puebla,2023,0,San Miguel Xoxtla,21136 – San Miguel Xoxtla
San Miguel Xoxtla,21136,Puebla,2024,0,San Miguel Xoxtla,21136 – San Miguel Xoxtla
San Miguel Xoxtla,21136,Puebla,2025,0,San Miguel Xoxtla,21136 – San Miguel Xoxtla
San Nicolás Buenos Aires,21137,Puebla,2015,0,San Nicolás Buenos Aires,21137 – San Nicolás Buenos Aires
San Nicolás Buenos Aires,21137,Puebla,2016,0,San Nicolás Buenos Aires,21137 – San Nicolás Buenos Aires
San Nicolás Buenos Aires,21137,Puebla,2017,0,San Nicolás Buenos Aires,21137 – San Nicolás Buenos Aires
San Nicolás Buenos Aires,21137,Puebla,2018,0,San Nicolás Buenos Aires,21137 – San Nicolás Buenos Aires
San Nicolás Buenos Aires,21137,Puebla,2019,0,San Nicolás Buenos Aires,21137 – San Nicolás Buenos Aires
San Nicolás Buenos Aires,21137,Puebla,2020,0,San Nicolás Buenos Aires,21137 – San Nicolás Buenos Aires
San Nicolás Buenos Aires,21137,Puebla,2021,0,San Nicolás Buenos Aires,21137 – San Nicolás Buenos Aires
San Nicolás Buenos Aires,21137,Puebla,2022,0,San Nicolás Buenos Aires,21137 – San Nicolás Buenos Aires
San Nicolás Buenos Aires,21137,Puebla,2023,0,San Nicolás Buenos Aires,21137 – San Nicolás Buenos Aires
San Nicolás Buenos Aires,21137,Puebla,2024,0,San Nicolás Buenos Aires,21137 – San Nicolás Buenos Aires
San Nicolás Buenos Aires,21137,Puebla,2025,0,San Nicolás Buenos Aires,21137 – San Nicolás Buenos Aires
San Nicolás De Los Ranchos,21138,Puebla,2015,0,San Nicolás De Los Ranchos,21138 – San Nicolás De Los Ranchos
San Nicolás De Los Ranchos,21138,Puebla,2016,0,San Nicolás De Los Ranchos,21138 – San Nicolás De Los Ranchos
San Nicolás De Los Ranchos,21138,Puebla,2017,0,San Nicolás De Los Ranchos,21138 – San Nicolás De Los Ranchos
San Nicolás De Los Ranchos,21138,Puebla,2018,0,San Nicolás De Los Ranchos,21138 – San Nicolás De Los Ranchos
San Nicolás De Los Ranchos,21138,Puebla,2019,0,San Nicolás De Los Ranchos,21138 – San Nicolás De Los Ranchos
San Nicolás De Los Ranchos,21138,Puebla,2020,1,San Nicolás De Los Ranchos,21138 – San Nicolás De Los Ranchos
San Nicolás De Los Ranchos,21138,Puebla,2021,0,San Nicolás De Los Ranchos,21138 – San Nicolás De Los Ranchos
San Nicolás De Los Ranchos,21138,Puebla,2022,0,San Nicolás De Los Ranchos,21138 – San Nicolás De Los Ranchos
San Nicolás De Los Ranchos,21138,Puebla,2023,0,San Nicolás De Los Ranchos,21138 – San Nicolás De Los Ranchos
San Nicolás De Los Ranchos,21138,Puebla,2024,0,San Nicolás De Los Ranchos,21138 – San Nicolás De Los Ranchos
San Nicolás De Los Ranchos,21138,Puebla,2025,0,San Nicolás De Los Ranchos,21138 – San Nicolás De Los Ranchos
San Pablo Anicano,21139,Puebla,2015,0,San Pablo Anicano,21139 – San Pablo Anicano
San Pablo Anicano,21139,Puebla,2016,0,San Pablo Anicano,21139 – San Pablo Anicano
San Pablo Anicano,21139,Puebla,2017,0,San Pablo Anicano,21139 – San Pablo Anicano
San Pablo Anicano,21139,Puebla,2018,0,San Pablo Anicano,21139 – San Pablo Anicano
San Pablo Anicano,21139,Puebla,2019,0,San Pablo Anicano,21139 – San Pablo Anicano
San Pablo Anicano,21139,Puebla,2020,0,San Pablo Anicano,21139 – San Pablo Anicano
San Pablo Anicano,21139,Puebla,2021,0,San Pablo Anicano,21139 – San Pablo Anicano
San Pablo Anicano,21139,Puebla,2022,0,San Pablo Anicano,21139 – San Pablo Anicano
San Pablo Anicano,21139,Puebla,2023,0,San Pablo Anicano,21139 – San Pablo Anicano
San Pablo Anicano,21139,Puebla,2024,0,San Pablo Anicano,21139 – San Pablo Anicano
San Pablo Anicano,21139,Puebla,2025,0,San Pablo Anicano,21139 – San Pablo Anicano
San Pedro Cholula,21140,Puebla,2015,0,San Pedro Cholula,21140 – San Pedro Cholula
San Pedro Cholula,21140,Puebla,2016,0,San Pedro Cholula,21140 – San Pedro Cholula
San Pedro Cholula,21140,Puebla,2017,0,San Pedro Cholula,21140 – San Pedro Cholula
San Pedro Cholula,21140,Puebla,2018,1,San Pedro Cholula,21140 – San Pedro Cholula
San Pedro Cholula,21140,Puebla,2019,0,San Pedro Cholula,21140 – San Pedro Cholula
San Pedro Cholula,21140,Puebla,2020,0,San Pedro Cholula,21140 – San Pedro Cholula
San Pedro Cholula,21140,Puebla,2021,1,San Pedro Cholula,21140 – San Pedro Cholula
San Pedro Cholula,21140,Puebla,2022,2,San Pedro Cholula,21140 – San Pedro Cholula
San Pedro Cholula,21140,Puebla,2023,0,San Pedro Cholula,21140 – San Pedro Cholula
San Pedro Cholula,21140,Puebla,2024,1,San Pedro Cholula,21140 – San Pedro Cholula
San Pedro Cholula,21140,Puebla,2025,0,San Pedro Cholula,21140 – San Pedro Cholula
San Pedro Yeloixtlahuaca,21141,Puebla,2015,0,San Pedro Yeloixtlahuaca,21141 – San Pedro Yeloixtlahuaca
San Pedro Yeloixtlahuaca,21141,Puebla,2016,0,San Pedro Yeloixtlahuaca,21141 – San Pedro Yeloixtlahuaca
San Pedro Yeloixtlahuaca,21141,Puebla,2017,0,San Pedro Yeloixtlahuaca,21141 – San Pedro Yeloixtlahuaca
San Pedro Yeloixtlahuaca,21141,Puebla,2018,0,San Pedro Yeloixtlahuaca,21141 – San Pedro Yeloixtlahuaca
San Pedro Yeloixtlahuaca,21141,Puebla,2019,0,San Pedro Yeloixtlahuaca,21141 – San Pedro Yeloixtlahuaca
San Pedro Yeloixtlahuaca,21141,Puebla,2020,0,San Pedro Yeloixtlahuaca,21141 – San Pedro Yeloixtlahuaca
San Pedro Yeloixtlahuaca,21141,Puebla,2021,0,San Pedro Yeloixtlahuaca,21141 – San Pedro Yeloixtlahuaca
San Pedro Yeloixtlahuaca,21141,Puebla,2022,0,San Pedro Yeloixtlahuaca,21141 – San Pedro Yeloixtlahuaca
San Pedro Yeloixtlahuaca,21141,Puebla,2023,0,San Pedro Yeloixtlahuaca,21141 – San Pedro Yeloixtlahuaca
San Pedro Yeloixtlahuaca,21141,Puebla,2024,0,San Pedro Yeloixtlahuaca,21141 – San Pedro Yeloixtlahuaca
San Pedro Yeloixtlahuaca,21141,Puebla,2025,0,San Pedro Yeloixtlahuaca,21141 – San Pedro Yeloixtlahuaca
San Salvador El Seco,21142,Puebla,2015,0,San Salvador El Seco,21142 – San Salvador El Seco
San Salvador El Seco,21142,Puebla,2016,0,San Salvador El Seco,21142 – San Salvador El Seco
San Salvador El Seco,21142,Puebla,2017,0,San Salvador El Seco,21142 – San Salvador El Seco
San Salvador El Seco,21142,Puebla,2018,0,San Salvador El Seco,21142 – San Salvador El Seco
San Salvador El Seco,21142,Puebla,2019,0,San Salvador El Seco,21142 – San Salvador El Seco
San Salvador El Seco,21142,Puebla,2020,0,San Salvador El Seco,21142 – San Salvador El Seco
San Salvador El Seco,21142,Puebla,2021,0,San Salvador El Seco,21142 – San Salvador El Seco
San Salvador El Seco,21142,Puebla,2022,0,San Salvador El Seco,21142 – San Salvador El Seco
San Salvador El Seco,21142,Puebla,2023,0,San Salvador El Seco,21142 – San Salvador El Seco
San Salvador El Seco,21142,Puebla,2024,0,San Salvador El Seco,21142 – San Salvador El Seco
San Salvador El Seco,21142,Puebla,2025,0,San Salvador El Seco,21142 – San Salvador El Seco
San Salvador El Verde,21143,Puebla,2015,0,San Salvador El Verde,21143 – San Salvador El Verde
San Salvador El Verde,21143,Puebla,2016,0,San Salvador El Verde,21143 – San Salvador El Verde
San Salvador El Verde,21143,Puebla,2017,0,San Salvador El Verde,21143 – San Salvador El Verde
San Salvador El Verde,21143,Puebla,2018,0,San Salvador El Verde,21143 – San Salvador El Verde
San Salvador El Verde,21143,Puebla,2019,0,San Salvador El Verde,21143 – San Salvador El Verde
San Salvador El Verde,21143,Puebla,2020,0,San Salvador El Verde,21143 – San Salvador El Verde
San Salvador El Verde,21143,Puebla,2021,0,San Salvador El Verde,21143 – San Salvador El Verde
San Salvador El Verde,21143,Puebla,2022,0,San Salvador El Verde,21143 – San Salvador El Verde
San Salvador El Verde,21143,Puebla,2023,0,San Salvador El Verde,21143 – San Salvador El Verde
San Salvador El Verde,21143,Puebla,2024,0,San Salvador El Verde,21143 – San Salvador El Verde
San Salvador El Verde,21143,Puebla,2025,1,San Salvador El Verde,21143 – San Salvador El Verde
San Salvador Huixcolotla,21144,Puebla,2015,0,San Salvador Huixcolotla,21144 – San Salvador Huixcolotla
San Salvador Huixcolotla,21144,Puebla,2016,0,San Salvador Huixcolotla,21144 – San Salvador Huixcolotla
San Salvador Huixcolotla,21144,Puebla,2017,0,San Salvador Huixcolotla,21144 – San Salvador Huixcolotla
San Salvador Huixcolotla,21144,Puebla,2018,0,San Salvador Huixcolotla,21144 – San Salvador Huixcolotla
San Salvador Huixcolotla,21144,Puebla,2019,0,San Salvador Huixcolotla,21144 – San Salvador Huixcolotla
San Salvador Huixcolotla,21144,Puebla,2020,2,San Salvador Huixcolotla,21144 – San Salvador Huixcolotla
San Salvador Huixcolotla,21144,Puebla,2021,0,San Salvador Huixcolotla,21144 – San Salvador Huixcolotla
San Salvador Huixcolotla,21144,Puebla,2022,0,San Salvador Huixcolotla,21144 – San Salvador Huixcolotla
San Salvador Huixcolotla,21144,Puebla,2023,0,San Salvador Huixcolotla,21144 – San Salvador Huixcolotla
San Salvador Huixcolotla,21144,Puebla,2024,1,San Salvador Huixcolotla,21144 – San Salvador Huixcolotla
San Salvador Huixcolotla,21144,Puebla,2025,0,San Salvador Huixcolotla,21144 – San Salvador Huixcolotla
San Sebastián Tlacotepec,21145,Puebla,2015,0,San Sebastián Tlacotepec,21145 – San Sebastián Tlacotepec
San Sebastián Tlacotepec,21145,Puebla,2016,0,San Sebastián Tlacotepec,21145 – San Sebastián Tlacotepec
San Sebastián Tlacotepec,21145,Puebla,2017,0,San Sebastián Tlacotepec,21145 – San Sebastián Tlacotepec
San Sebastián Tlacotepec,21145,Puebla,2018,0,San Sebastián Tlacotepec,21145 – San Sebastián Tlacotepec
San Sebastián Tlacotepec,21145,Puebla,2019,0,San Sebastián Tlacotepec,21145 – San Sebastián Tlacotepec
San Sebastián Tlacotepec,21145,Puebla,2020,0,San Sebastián Tlacotepec,21145 – San Sebastián Tlacotepec
San Sebastián Tlacotepec,21145,Puebla,2021,1,San Sebastián Tlacotepec,21145 – San Sebastián Tlacotepec
San Sebastián Tlacotepec,21145,Puebla,2022,0,San Sebastián Tlacotepec,21145 – San Sebastián Tlacotepec
San Sebastián Tlacotepec,21145,Puebla,2023,0,San Sebastián Tlacotepec,21145 – San Sebastián Tlacotepec
San Sebastián Tlacotepec,21145,Puebla,2024,0,San Sebastián Tlacotepec,21145 – San Sebastián Tlacotepec
San Sebastián Tlacotepec,21145,Puebla,2025,0,San Sebastián Tlacotepec,21145 – San Sebastián Tlacotepec
Santa Catarina Tlaltempan,21146,Puebla,2015,0,Santa Catarina Tlaltempan,21146 – Santa Catarina Tlaltempan
Santa Catarina Tlaltempan,21146,Puebla,2016,0,Santa Catarina Tlaltempan,21146 – Santa Catarina Tlaltempan
Santa Catarina Tlaltempan,21146,Puebla,2017,0,Santa Catarina Tlaltempan,21146 – Santa Catarina Tlaltempan
Santa Catarina Tlaltempan,21146,Puebla,2018,0,Santa Catarina Tlaltempan,21146 – Santa Catarina Tlaltempan
Santa Catarina Tlaltempan,21146,Puebla,2019,0,Santa Catarina Tlaltempan,21146 – Santa Catarina Tlaltempan
Santa Catarina Tlaltempan,21146,Puebla,2020,0,Santa Catarina Tlaltempan,21146 – Santa Catarina Tlaltempan
Santa Catarina Tlaltempan,21146,Puebla,2021,0,Santa Catarina Tlaltempan,21146 – Santa Catarina Tlaltempan
Santa Catarina Tlaltempan,21146,Puebla,2022,0,Santa Catarina Tlaltempan,21146 – Santa Catarina Tlaltempan
Santa Catarina Tlaltempan,21146,Puebla,2023,0,Santa Catarina Tlaltempan,21146 – Santa Catarina Tlaltempan
