municipio,cve_mun,estado,anio,feminicidios,tasa_fem_100k,municipio_texto,mun_id_nombre,pobfem_2020,pobtot_2020
Tepeojuma,21166,Puebla,2018,0,0,Tepeojuma,21166 – Tepeojuma,9558,17849
Tepeojuma,21166,Puebla,2019,0,0,Tepeojuma,21166 – Tepeojuma,9558,17849
Tepeojuma,21166,Puebla,2020,0,0,Tepeojuma,21166 – Tepeojuma,9558,17849
Tepeojuma,21166,Puebla,2021,0,0,Tepeojuma,21166 – Tepeojuma,9558,17849
Tepeojuma,21166,Puebla,2022,0,0,Tepeojuma,21166 – Tepeojuma,9558,17849
Tepeojuma,21166,Puebla,2023,0,0,Tepeojuma,21166 – Tepeojuma,9558,17849
Tepeojuma,21166,Puebla,2024,0,0,Tepeojuma,21166 – Tepeojuma,9558,17849
Tepeojuma,21166,Puebla,2025,0,0,Tepeojuma,21166 – Tepeojuma,9558,17849
Tepetzintla,21167,Puebla,2015,0,0,Tepetzintla,21167 – Tepetzintla,10916,20746
Tepetzintla,21167,Puebla,2016,0,0,Tepetzintla,21167 – Tepetzintla,10916,20746
Tepetzintla,21167,Puebla,2017,0,0,Tepetzintla,21167 – Tepetzintla,10916,20746
Tepetzintla,21167,Puebla,2018,0,0,Tepetzintla,21167 – Tepetzintla,10916,20746
Tepetzintla,21167,Puebla,2019,0,0,Tepetzintla,21167 – Tepetzintla,10916,20746
Tepetzintla,21167,Puebla,2020,0,0,Tepetzintla,21167 – Tepetzintla,10916,20746
Tepetzintla,21167,Puebla,2021,1,9.160864785635765,Tepetzintla,21167 – Tepetzintla,10916,20746
Tepetzintla,21167,Puebla,2022,0,0,Tepetzintla,21167 – Tepetzintla,10916,20746
Tepetzintla,21167,Puebla,2023,0,0,Tepetzintla,21167 – Tepetzintla,10916,20746
Tepetzintla,21167,Puebla,2024,1,9.160864785635765,Tepetzintla,21167 – Tepetzintla,10916,20746
Tepetzintla,21167,Puebla,2025,0,0,Tepetzintla,21167 – Tepetzintla,10916,20746
Tepexco,21168,Puebla,2015,0,0,Tepexco,21168 – Tepexco,7636,15052
Tepexco,21168,Puebla,2016,0,0,Tepexco,21168 – Tepexco,7636,15052
Tepexco,21168,Puebla,2017,0,0,Tepexco,21168 – Tepexco,7636,15052
Tepexco,21168,Puebla,2018,0,0,Tepexco,21168 – Tepexco,7636,15052
Tepexco,21168,Puebla,2019,0,0,Tepexco,21168 – Tepexco,7636,15052
Tepexco,21168,Puebla,2020,0,0,Tepexco,21168 – Tepexco,7636,15052
Tepexco,21168,Puebla,2021,1,13.095861707700367,Tepexco,21168 – Tepexco,7636,15052
Tepexco,21168,Puebla,2022,0,0,Tepexco,21168 – Tepexco,7636,15052
Tepexco,21168,Puebla,2023,0,0,Tepexco,21168 – Tepexco,7636,15052
Tepexco,21168,Puebla,2024,0,0,Tepexco,21168 – Tepexco,7636,15052
Tepexco,21168,Puebla,2025,0,0,Tepexco,21168 – Tepexco,7636,15052
Tepexi De Rodrã­guez,21169,Puebla,2015,0,0,Tepexi De Rodrã­guez,21169 – Tepexi De Rodrã­guez,22274,44689
Tepexi De Rodrã­guez,21169,Puebla,2016,0,0,Tepexi De Rodrã­guez,21169 – Tepexi De Rodrã­guez,22274,44689
Tepexi De Rodrã­guez,21169,Puebla,2017,1,4.489539373260303,Tepexi De Rodrã­guez,21169 – Tepexi De Rodrã­guez,22274,44689
Tepexi De Rodrã­guez,21169,Puebla,2018,0,0,Tepexi De Rodrã­guez,21169 – Tepexi De Rodrã­guez,22274,44689
Tepexi De Rodrã­guez,21169,Puebla,2019,0,0,Tepexi De Rodrã­guez,21169 – Tepexi De Rodrã­guez,22274,44689
Tepexi De Rodrã­guez,21169,Puebla,2020,0,0,Tepexi De Rodrã­guez,21169 – Tepexi De Rodrã­guez,22274,44689
Tepexi De Rodrã­guez,21169,Puebla,2021,0,0,Tepexi De Rodrã­guez,21169 – Tepexi De Rodrã­guez,22274,44689
Tepexi De Rodrã­guez,21169,Puebla,2022,0,0,Tepexi De Rodrã­guez,21169 – Tepexi De Rodrã­guez,22274,44689
Tepexi De Rodrã­guez,21169,Puebla,2023,0,0,Tepexi De Rodrã­guez,21169 – Tepexi De Rodrã­guez,22274,44689
Tepexi De Rodrã­guez,21169,Puebla,2024,0,0,Tepexi De Rodrã­guez,21169 – Tepexi De Rodrã­guez,22274,44689
Tepexi De Rodrã­guez,21169,Puebla,2025,0,0,Tepexi De Rodrã­guez,21169 – Tepexi De Rodrã­guez,22274,44689
Tepeyahualco,21170,Puebla,2015,0,0,Tepeyahualco,21170 – Tepeyahualco,19666,38428
Tepeyahualco,21170,Puebla,2016,0,0,Tepeyahualco,21170 – Tepeyahualco,19666,38428
Tepeyahualco,21170,Puebla,2017,0,0,Tepeyahualco,21170 – Tepeyahualco,19666,38428
Tepeyahualco,21170,Puebla,2018,0,0,Tepeyahualco,21170 – Tepeyahualco,19666,38428
Tepeyahualco,21170,Puebla,2019,0,0,Tepeyahualco,21170 – Tepeyahualco,19666,38428
Tepeyahualco,21170,Puebla,2020,0,0,Tepeyahualco,21170 – Tepeyahualco,19666,38428
Tepeyahualco,21170,Puebla,2021,0,0,Tepeyahualco,21170 – Tepeyahualco,19666,38428
Tepeyahualco,21170,Puebla,2022,0,0,Tepeyahualco,21170 – Tepeyahualco,19666,38428
Tepeyahualco,21170,Puebla,2023,0,0,Tepeyahualco,21170 – Tepeyahualco,19666,38428
Tepeyahualco,21170,Puebla,2024,0,0,Tepeyahualco,21170 – Tepeyahualco,19666,38428
Tepeyahualco,21170,Puebla,2025,0,0,Tepeyahualco,21170 – Tepeyahualco,19666,38428
Tepeyahualco De Cuauhtã©Moc,21171,Puebla,2015,0,0,Tepeyahualco De Cuauhtã©Moc,21171 – Tepeyahualco De Cuauhtã©Moc,4064,7714
Tepeyahualco De Cuauhtã©Moc,21171,Puebla,2016,0,0,Tepeyahualco De Cuauhtã©Moc,21171 – Tepeyahualco De Cuauhtã©Moc,4064,7714
Tepeyahualco De Cuauhtã©Moc,21171,Puebla,2017,0,0,Tepeyahualco De Cuauhtã©Moc,21171 – Tepeyahualco De Cuauhtã©Moc,4064,7714
Tepeyahualco De Cuauhtã©Moc,21171,Puebla,2018,0,0,Tepeyahualco De Cuauhtã©Moc,21171 – Tepeyahualco De Cuauhtã©Moc,4064,7714
Tepeyahualco De Cuauhtã©Moc,21171,Puebla,2019,0,0,Tepeyahualco De Cuauhtã©Moc,21171 – Tepeyahualco De Cuauhtã©Moc,4064,7714
Tepeyahualco De Cuauhtã©Moc,21171,Puebla,2020,0,0,Tepeyahualco De Cuauhtã©Moc,21171 – Tepeyahualco De Cuauhtã©Moc,4064,7714
Tepeyahualco De Cuauhtã©Moc,21171,Puebla,2021,0,0,Tepeyahualco De Cuauhtã©Moc,21171 – Tepeyahualco De Cuauhtã©Moc,4064,7714
Tepeyahualco De Cuauhtã©Moc,21171,Puebla,2022,0,0,Tepeyahualco De Cuauhtã©Moc,21171 – Tepeyahualco De Cuauhtã©Moc,4064,7714
Tepeyahualco De Cuauhtã©Moc,21171,Puebla,2023,0,0,Tepeyahualco De Cuauhtã©Moc,21171 – Tepeyahualco De Cuauhtã©Moc,4064,7714
Tepeyahualco De Cuauhtã©Moc,21171,Puebla,2024,0,0,Tepeyahualco De Cuauhtã©Moc,21171 – Tepeyahualco De Cuauhtã©Moc,4064,7714
Tepeyahualco De Cuauhtã©Moc,21171,Puebla,2025,0,0,Tepeyahualco De Cuauhtã©Moc,21171 – Tepeyahualco De Cuauhtã©Moc,4064,7714
Tetela De Ocampo,21172,Puebla,2015,0,0,Tetela De Ocampo,21172 – Tetela De Ocampo,28230,54454
Tetela De Ocampo,21172,Puebla,2016,0,0,Tetela De Ocampo,21172 – Tetela De Ocampo,28230,54454
Tetela De Ocampo,21172,Puebla,2017,0,0,Tetela De Ocampo,21172 – Tetela De Ocampo,28230,54454
Tetela De Ocampo,21172,Puebla,2018,0,0,Tetela De Ocampo,21172 – Tetela De Ocampo,28230,54454
Tetela De Ocampo,21172,Puebla,2019,0,0,Tetela De Ocampo,21172 – Tetela De Ocampo,28230,54454
Tetela De Ocampo,21172,Puebla,2020,0,0,Tetela De Ocampo,21172 – Tetela De Ocampo,28230,54454
Tetela De Ocampo,21172,Puebla,2021,0,0,Tetela De Ocampo,21172 – Tetela De Ocampo,28230,54454
Tetela De Ocampo,21172,Puebla,2022,1,3.5423308537017357,Tetela De Ocampo,21172 – Tetela De Ocampo,28230,54454
Tetela De Ocampo,21172,Puebla,2023,0,0,Tetela De Ocampo,21172 – Tetela De Ocampo,28230,54454
Tetela De Ocampo,21172,Puebla,2024,1,3.5423308537017357,Tetela De Ocampo,21172 – Tetela De Ocampo,28230,54454
Tetela De Ocampo,21172,Puebla,2025,0,0,Tetela De Ocampo,21172 – Tetela De Ocampo,28230,54454
Teteles De Avila Castillo,21173,Puebla,2015,0,0,Teteles De Avila Castillo,21173 – Teteles De Avila Castillo,7532,13306
Teteles De Avila Castillo,21173,Puebla,2016,0,0,Teteles De Avila Castillo,21173 – Teteles De Avila Castillo,7532,13306
Teteles De Avila Castillo,21173,Puebla,2017,0,0,Teteles De Avila Castillo,21173 – Teteles De Avila Castillo,7532,13306
Teteles De Avila Castillo,21173,Puebla,2018,0,0,Teteles De Avila Castillo,21173 – Teteles De Avila Castillo,7532,13306
Teteles De Avila Castillo,21173,Puebla,2019,0,0,Teteles De Avila Castillo,21173 – Teteles De Avila Castillo,7532,13306
Teteles De Avila Castillo,21173,Puebla,2020,0,0,Teteles De Avila Castillo,21173 – Teteles De Avila Castillo,7532,13306
Teteles De Avila Castillo,21173,Puebla,2021,0,0,Teteles De Avila Castillo,21173 – Teteles De Avila Castillo,7532,13306
Teteles De Avila Castillo,21173,Puebla,2022,0,0,Teteles De Avila Castillo,21173 – Teteles De Avila Castillo,7532,13306
Teteles De Avila Castillo,21173,Puebla,2023,0,0,Teteles De Avila Castillo,21173 – Teteles De Avila Castillo,7532,13306
Teteles De Avila Castillo,21173,Puebla,2024,0,0,Teteles De Avila Castillo,21173 – Teteles De Avila Castillo,7532,13306
Teteles De Avila Castillo,21173,Puebla,2025,0,0,Teteles De Avila Castillo,21173 – Teteles De Avila Castillo,7532,13306
Teziutlã¡N,21174,Puebla,2015,0,0,Teziutlã¡N,21174 – Teziutlã¡N,109868,207183
Teziutlã¡N,21174,Puebla,2016,0,0,Teziutlã¡N,21174 – Teziutlã¡N,109868,207183
Teziutlã¡N,21174,Puebla,2017,0,0,Teziutlã¡N,21174 – Teziutlã¡N,109868,207183
Teziutlã¡N,21174,Puebla,2018,1,0.9101831288455238,Teziutlã¡N,21174 – Teziutlã¡N,109868,207183
Teziutlã¡N,21174,Puebla,2019,1,0.9101831288455238,Teziutlã¡N,21174 – Teziutlã¡N,109868,207183
Teziutlã¡N,21174,Puebla,2020,0,0,Teziutlã¡N,21174 – Teziutlã¡N,109868,207183
Teziutlã¡N,21174,Puebla,2021,0,0,Teziutlã¡N,21174 – Teziutlã¡N,109868,207183
Teziutlã¡N,21174,Puebla,2022,0,0,Teziutlã¡N,21174 – Teziutlã¡N,109868,207183
Teziutlã¡N,21174,Puebla,2023,0,0,Teziutlã¡N,21174 – Teziutlã¡N,109868,207183
Teziutlã¡N,21174,Puebla,2024,1,0.9101831288455238,Teziutlã¡N,21174 – Teziutlã¡N,109868,207183
Teziutlã¡N,21174,Puebla,2025,0,0,Teziutlã¡N,21174 – Teziutlã¡N,109868,207183
Tianguismanalco,21175,Puebla,2015,0,0,Tianguismanalco,21175 – Tianguismanalco,14882,28872
Tianguismanalco,21175,Puebla,2016,0,0,Tianguismanalco,21175 – Tianguismanalco,14882,28872
Tianguismanalco,21175,Puebla,2017,0,0,Tianguismanalco,21175 – Tianguismanalco,14882,28872
Tianguismanalco,21175,Puebla,2018,0,0,Tianguismanalco,21175 – Tianguismanalco,14882,28872
Tianguismanalco,21175,Puebla,2019,0,0,Tianguismanalco,21175 – Tianguismanalco,14882,28872
Tianguismanalco,21175,Puebla,2020,0,0,Tianguismanalco,21175 – Tianguismanalco,14882,28872
Tianguismanalco,21175,Puebla,2021,0,0,Tianguismanalco,21175 – Tianguismanalco,14882,28872
Tianguismanalco,21175,Puebla,2022,0,0,Tianguismanalco,21175 – Tianguismanalco,14882,28872
Tianguismanalco,21175,Puebla,2023,1,6.719526945303051,Tianguismanalco,21175 – Tianguismanalco,14882,28872
Tianguismanalco,21175,Puebla,2024,1,6.719526945303051,Tianguismanalco,21175 – Tianguismanalco,14882,28872
Tianguismanalco,21175,Puebla,2025,0,0,Tianguismanalco,21175 – Tianguismanalco,14882,28872
Tilapa,21176,Puebla,2015,0,0,Tilapa,21176 – Tilapa,10052,19337
Tilapa,21176,Puebla,2016,0,0,Tilapa,21176 – Tilapa,10052,19337
Tilapa,21176,Puebla,2017,0,0,Tilapa,21176 – Tilapa,10052,19337
Tilapa,21176,Puebla,2018,0,0,Tilapa,21176 – Tilapa,10052,19337
Tilapa,21176,Puebla,2019,0,0,Tilapa,21176 – Tilapa,10052,19337
Tilapa,21176,Puebla,2020,0,0,Tilapa,21176 – Tilapa,10052,19337
Tilapa,21176,Puebla,2021,0,0,Tilapa,21176 – Tilapa,10052,19337
Tilapa,21176,Puebla,2022,0,0,Tilapa,21176 – Tilapa,10052,19337
Tilapa,21176,Puebla,2023,0,0,Tilapa,21176 – Tilapa,10052,19337
Tilapa,21176,Puebla,2024,0,0,Tilapa,21176 – Tilapa,10052,19337
Tilapa,21176,Puebla,2025,0,0,Tilapa,21176 – Tilapa,10052,19337
Tlacotepec De Benito Juã¡Rez,21177,Puebla,2015,0,0,Tlacotepec De Benito Juã¡Rez,21177 – Tlacotepec De Benito Juã¡Rez,58006,109535
Tlacotepec De Benito Juã¡Rez,21177,Puebla,2016,0,0,Tlacotepec De Benito Juã¡Rez,21177 – Tlacotepec De Benito Juã¡Rez,58006,109535
Tlacotepec De Benito Juã¡Rez,21177,Puebla,2017,0,0,Tlacotepec De Benito Juã¡Rez,21177 – Tlacotepec De Benito Juã¡Rez,58006,109535
Tlacotepec De Benito Juã¡Rez,21177,Puebla,2018,0,0,Tlacotepec De Benito Juã¡Rez,21177 – Tlacotepec De Benito Juã¡Rez,58006,109535
Tlacotepec De Benito Juã¡Rez,21177,Puebla,2019,2,3.4479191807744027,Tlacotepec De Benito Juã¡Rez,21177 – Tlacotepec De Benito Juã¡Rez,58006,109535
Tlacotepec De Benito Juã¡Rez,21177,Puebla,2020,0,0,Tlacotepec De Benito Juã¡Rez,21177 – Tlacotepec De Benito Juã¡Rez,58006,109535
Tlacotepec De Benito Juã¡Rez,21177,Puebla,2021,0,0,Tlacotepec De Benito Juã¡Rez,21177 – Tlacotepec De Benito Juã¡Rez,58006,109535
Tlacotepec De Benito Juã¡Rez,21177,Puebla,2022,0,0,Tlacotepec De Benito Juã¡Rez,21177 – Tlacotepec De Benito Juã¡Rez,58006,109535
Tlacotepec De Benito Juã¡Rez,21177,Puebla,2023,0,0,Tlacotepec De Benito Juã¡Rez,21177 – Tlacotepec De Benito Juã¡Rez,58006,109535
Tlacotepec De Benito Juã¡Rez,21177,Puebla,2024,0,0,Tlacotepec De Benito Juã¡Rez,21177 – Tlacotepec De Benito Juã¡Rez,58006,109535
Tlacotepec De Benito Juã¡Rez,21177,Puebla,2025,1,1.7239595903872014,Tlacotepec De Benito Juã¡Rez,21177 – Tlacotepec De Benito Juã¡Rez,58006,109535
Tlacuilotepec,21178,Puebla,2015,0,0,Tlacuilotepec,21178 – Tlacuilotepec,16196,31962
Tlacuilotepec,21178,Puebla,2016,0,0,Tlacuilotepec,21178 – Tlacuilotepec,16196,31962
Tlacuilotepec,21178,Puebla,2017,0,0,Tlacuilotepec,21178 – Tlacuilotepec,16196,31962
Tlacuilotepec,21178,Puebla,2018,0,0,Tlacuilotepec,21178 – Tlacuilotepec,16196,31962
Tlacuilotepec,21178,Puebla,2019,0,0,Tlacuilotepec,21178 – Tlacuilotepec,16196,31962
Tlacuilotepec,21178,Puebla,2020,0,0,Tlacuilotepec,21178 – Tlacuilotepec,16196,31962
Tlacuilotepec,21178,Puebla,2021,0,0,Tlacuilotepec,21178 – Tlacuilotepec,16196,31962
Tlacuilotepec,21178,Puebla,2022,0,0,Tlacuilotepec,21178 – Tlacuilotepec,16196,31962
Tlacuilotepec,21178,Puebla,2023,0,0,Tlacuilotepec,21178 – Tlacuilotepec,16196,31962
Tlacuilotepec,21178,Puebla,2024,0,0,Tlacuilotepec,21178 – Tlacuilotepec,16196,31962
Tlacuilotepec,21178,Puebla,2025,0,0,Tlacuilotepec,21178 – Tlacuilotepec,16196,31962
Tlachichuca,21179,Puebla,2015,0,0,Tlachichuca,21179 – Tlachichuca,32282,63322
Tlachichuca,21179,Puebla,2016,0,0,Tlachichuca,21179 – Tlachichuca,32282,63322
Tlachichuca,21179,Puebla,2017,0,0,Tlachichuca,21179 – Tlachichuca,32282,63322
Tlachichuca,21179,Puebla,2018,0,0,Tlachichuca,21179 – Tlachichuca,32282,63322
Tlachichuca,21179,Puebla,2019,0,0,Tlachichuca,21179 – Tlachichuca,32282,63322
Tlachichuca,21179,Puebla,2020,0,0,Tlachichuca,21179 – Tlachichuca,32282,63322
Tlachichuca,21179,Puebla,2021,1,3.0977015054829318,Tlachichuca,21179 – Tlachichuca,32282,63322
Tlachichuca,21179,Puebla,2022,0,0,Tlachichuca,21179 – Tlachichuca,32282,63322
Tlachichuca,21179,Puebla,2023,0,0,Tlachichuca,21179 – Tlachichuca,32282,63322
Tlachichuca,21179,Puebla,2024,0,0,Tlachichuca,21179 – Tlachichuca,32282,63322
Tlachichuca,21179,Puebla,2025,0,0,Tlachichuca,21179 – Tlachichuca,32282,63322
Tlahuapan,21180,Puebla,2015,0,0,Tlahuapan,21180 – Tlahuapan,42172,83153
Tlahuapan,21180,Puebla,2016,0,0,Tlahuapan,21180 – Tlahuapan,42172,83153
Tlahuapan,21180,Puebla,2017,0,0,Tlahuapan,21180 – Tlahuapan,42172,83153
Tlahuapan,21180,Puebla,2018,0,0,Tlahuapan,21180 – Tlahuapan,42172,83153
Tlahuapan,21180,Puebla,2019,0,0,Tlahuapan,21180 – Tlahuapan,42172,83153
Tlahuapan,21180,Puebla,2020,0,0,Tlahuapan,21180 – Tlahuapan,42172,83153
Tlahuapan,21180,Puebla,2021,0,0,Tlahuapan,21180 – Tlahuapan,42172,83153
Tlahuapan,21180,Puebla,2022,0,0,Tlahuapan,21180 – Tlahuapan,42172,83153
Tlahuapan,21180,Puebla,2023,0,0,Tlahuapan,21180 – Tlahuapan,42172,83153
Tlahuapan,21180,Puebla,2024,0,0,Tlahuapan,21180 – Tlahuapan,42172,83153
Tlahuapan,21180,Puebla,2025,0,0,Tlahuapan,21180 – Tlahuapan,42172,83153
Tlaltenango,21181,Puebla,2015,0,0,Tlaltenango,21181 – Tlaltenango,7575,14864
Tlaltenango,21181,Puebla,2016,0,0,Tlaltenango,21181 – Tlaltenango,7575,14864
Tlaltenango,21181,Puebla,2017,0,0,Tlaltenango,21181 – Tlaltenango,7575,14864
Tlaltenango,21181,Puebla,2018,0,0,Tlaltenango,21181 – Tlaltenango,7575,14864
Tlaltenango,21181,Puebla,2019,1,13.201320132013201,Tlaltenango,21181 – Tlaltenango,7575,14864
Tlaltenango,21181,Puebla,2020,0,0,Tlaltenango,21181 – Tlaltenango,7575,14864
Tlaltenango,21181,Puebla,2021,0,0,Tlaltenango,21181 – Tlaltenango,7575,14864
Tlaltenango,21181,Puebla,2022,0,0,Tlaltenango,21181 – Tlaltenango,7575,14864
Tlaltenango,21181,Puebla,2023,0,0,Tlaltenango,21181 – Tlaltenango,7575,14864
Tlaltenango,21181,Puebla,2024,0,0,Tlaltenango,21181 – Tlaltenango,7575,14864
Tlaltenango,21181,Puebla,2025,0,0,Tlaltenango,21181 – Tlaltenango,7575,14864
Tlanepantla,21182,Puebla,2015,0,0,Tlanepantla,21182 – Tlanepantla,5616,10820
Tlanepantla,21182,Puebla,2016,0,0,Tlanepantla,21182 – Tlanepantla,5616,10820
Tlanepantla,21182,Puebla,2017,0,0,Tlanepantla,21182 – Tlanepantla,5616,10820
Tlanepantla,21182,Puebla,2018,0,0,Tlanepantla,21182 – Tlanepantla,5616,10820
Tlanepantla,21182,Puebla,2019,0,0,Tlanepantla,21182 – Tlanepantla,5616,10820
Tlanepantla,21182,Puebla,2020,0,0,Tlanepantla,21182 – Tlanepantla,5616,10820
Tlanepantla,21182,Puebla,2021,0,0,Tlanepantla,21182 – Tlanepantla,5616,10820
Tlanepantla,21182,Puebla,2022,0,0,Tlanepantla,21182 – Tlanepantla,5616,10820
Tlanepantla,21182,Puebla,2023,0,0,Tlanepantla,21182 – Tlanepantla,5616,10820
Tlanepantla,21182,Puebla,2024,0,0,Tlanepantla,21182 – Tlanepantla,5616,10820
Tlanepantla,21182,Puebla,2025,0,0,Tlanepantla,21182 – Tlanepantla,5616,10820
Tlaola,21183,Puebla,2015,0,0,Tlaola,21183 – Tlaola,21166,40879
Tlaola,21183,Puebla,2016,0,0,Tlaola,21183 – Tlaola,21166,40879
Tlaola,21183,Puebla,2017,0,0,Tlaola,21183 – Tlaola,21166,40879
Tlaola,21183,Puebla,2018,0,0,Tlaola,21183 – Tlaola,21166,40879
Tlaola,21183,Puebla,2019,2,9.449116507606538,Tlaola,21183 – Tlaola,21166,40879
Tlaola,21183,Puebla,2020,0,0,Tlaola,21183 – Tlaola,21166,40879
Tlaola,21183,Puebla,2021,0,0,Tlaola,21183 – Tlaola,21166,40879
Tlaola,21183,Puebla,2022,0,0,Tlaola,21183 – Tlaola,21166,40879
Tlaola,21183,Puebla,2023,0,0,Tlaola,21183 – Tlaola,21166,40879
Tlaola,21183,Puebla,2024,0,0,Tlaola,21183 – Tlaola,21166,40879
Tlaola,21183,Puebla,2025,0,0,Tlaola,21183 – Tlaola,21166,40879
Tlapacoya,21184,Puebla,2015,0,0,Tlapacoya,21184 – Tlapacoya,6690,12852
Tlapacoya,21184,Puebla,2016,0,0,Tlapacoya,21184 – Tlapacoya,6690,12852
Tlapacoya,21184,Puebla,2017,0,0,Tlapacoya,21184 – Tlapacoya,6690,12852
Tlapacoya,21184,Puebla,2018,0,0,Tlapacoya,21184 – Tlapacoya,6690,12852
Tlapacoya,21184,Puebla,2019,0,0,Tlapacoya,21184 – Tlapacoya,6690,12852
Tlapacoya,21184,Puebla,2020,0,0,Tlapacoya,21184 – Tlapacoya,6690,12852
Tlapacoya,21184,Puebla,2021,0,0,Tlapacoya,21184 – Tlapacoya,6690,12852
Tlapacoya,21184,Puebla,2022,0,0,Tlapacoya,21184 – Tlapacoya,6690,12852
Tlapacoya,21184,Puebla,2023,0,0,Tlapacoya,21184 – Tlapacoya,6690,12852
Tlapacoya,21184,Puebla,2024,0,0,Tlapacoya,21184 – Tlapacoya,6690,12852
Tlapacoya,21184,Puebla,2025,0,0,Tlapacoya,21184 – Tlapacoya,6690,12852
Tlapanalã¡,21185,Puebla,2015,0,0,Tlapanalã¡,21185 – Tlapanalã¡,10588,20709
Tlapanalã¡,21185,Puebla,2016,0,0,Tlapanalã¡,21185 – Tlapanalã¡,10588,20709
Tlapanalã¡,21185,Puebla,2017,0,0,Tlapanalã¡,21185 – Tlapanalã¡,10588,20709
Tlapanalã¡,21185,Puebla,2018,0,0,Tlapanalã¡,21185 – Tlapanalã¡,10588,20709
Tlapanalã¡,21185,Puebla,2019,0,0,Tlapanalã¡,21185 – Tlapanalã¡,10588,20709
Tlapanalã¡,21185,Puebla,2020,0,0,Tlapanalã¡,21185 – Tlapanalã¡,10588,20709
Tlapanalã¡,21185,Puebla,2021,0,0,Tlapanalã¡,21185 – Tlapanalã¡,10588,20709
Tlapanalã¡,21185,Puebla,2022,0,0,Tlapanalã¡,21185 – Tlapanalã¡,10588,20709
Tlapanalã¡,21185,Puebla,2023,0,0,Tlapanalã¡,21185 – Tlapanalã¡,10588,20709
Tlapanalã¡,21185,Puebla,2024,0,0,Tlapanalã¡,21185 – Tlapanalã¡,10588,20709
Tlapanalã¡,21185,Puebla,2025,0,0,Tlapanalã¡,21185 – Tlapanalã¡,10588,20709
Tlatlauquitepec,21186,Puebla,2015,0,0,Tlatlauquitepec,21186 – Tlatlauquitepec,57912,111189
Tlatlauquitepec,21186,Puebla,2016,0,0,Tlatlauquitepec,21186 – Tlatlauquitepec,57912,111189
Tlatlauquitepec,21186,Puebla,2017,0,0,Tlatlauquitepec,21186 – Tlatlauquitepec,57912,111189
Tlatlauquitepec,21186,Puebla,2018,0,0,Tlatlauquitepec,21186 – Tlatlauquitepec,57912,111189
Tlatlauquitepec,21186,Puebla,2019,0,0,Tlatlauquitepec,21186 – Tlatlauquitepec,57912,111189
Tlatlauquitepec,21186,Puebla,2020,0,0,Tlatlauquitepec,21186 – Tlatlauquitepec,57912,111189
Tlatlauquitepec,21186,Puebla,2021,0,0,Tlatlauquitepec,21186 – Tlatlauquitepec,57912,111189
Tlatlauquitepec,21186,Puebla,2022,1,1.7267578394805911,Tlatlauquitepec,21186 – Tlatlauquitepec,57912,111189
Tlatlauquitepec,21186,Puebla,2023,0,0,Tlatlauquitepec,21186 – Tlatlauquitepec,57912,111189
Tlatlauquitepec,21186,Puebla,2024,0,0,Tlatlauquitepec,21186 – Tlatlauquitepec,57912,111189
Tlatlauquitepec,21186,Puebla,2025,1,1.7267578394805911,Tlatlauquitepec,21186 – Tlatlauquitepec,57912,111189
Tlaxco,21187,Puebla,2015,0,0,Tlaxco,21187 – Tlaxco,5011,9870
Tlaxco,21187,Puebla,2016,0,0,Tlaxco,21187 – Tlaxco,5011,9870
Tlaxco,21187,Puebla,2017,0,0,Tlaxco,21187 – Tlaxco,5011,9870
Tlaxco,21187,Puebla,2018,0,0,Tlaxco,21187 – Tlaxco,5011,9870
Tlaxco,21187,Puebla,2019,0,0,Tlaxco,21187 – Tlaxco,5011,9870
Tlaxco,21187,Puebla,2020,0,0,Tlaxco,21187 – Tlaxco,5011,9870
Tlaxco,21187,Puebla,2021,0,0,Tlaxco,21187 – Tlaxco,5011,9870
Tlaxco,21187,Puebla,2022,0,0,Tlaxco,21187 – Tlaxco,5011,9870
Tlaxco,21187,Puebla,2023,0,0,Tlaxco,21187 – Tlaxco,5011,9870
Tlaxco,21187,Puebla,2024,1,19.956096587507485,Tlaxco,21187 – Tlaxco,5011,9870
Tlaxco,21187,Puebla,2025,0,0,Tlaxco,21187 – Tlaxco,5011,9870
Tochimilco,21188,Puebla,2015,0,0,Tochimilco,21188 – Tochimilco,20237,38659
Tochimilco,21188,Puebla,2016,0,0,Tochimilco,21188 – Tochimilco,20237,38659
Tochimilco,21188,Puebla,2017,0,0,Tochimilco,21188 – Tochimilco,20237,38659
Tochimilco,21188,Puebla,2018,0,0,Tochimilco,21188 – Tochimilco,20237,38659
Tochimilco,21188,Puebla,2019,0,0,Tochimilco,21188 – Tochimilco,20237,38659
Tochimilco,21188,Puebla,2020,0,0,Tochimilco,21188 – Tochimilco,20237,38659
Tochimilco,21188,Puebla,2021,0,0,Tochimilco,21188 – Tochimilco,20237,38659
Tochimilco,21188,Puebla,2022,0,0,Tochimilco,21188 – Tochimilco,20237,38659
Tochimilco,21188,Puebla,2023,0,0,Tochimilco,21188 – Tochimilco,20237,38659
Tochimilco,21188,Puebla,2024,0,0,Tochimilco,21188 – Tochimilco,20237,38659
Tochimilco,21188,Puebla,2025,0,0,Tochimilco,21188 – Tochimilco,20237,38659
Tochtepec,21189,Puebla,2015,0,0,Tochtepec,21189 – Tochtepec,23252,44996
Tochtepec,21189,Puebla,2016,0,0,Tochtepec,21189 – Tochtepec,23252,44996
Tochtepec,21189,Puebla,2017,0,0,Tochtepec,21189 – Tochtepec,23252,44996
